Island,Sp_Common_Name,Date_Caught,Lon,Lat
Kauai,Bluebone,06/24/2000,200.5,21.9
Kauai,Bluebone,06/24/2000,200.3,21.8
Kauai,Bluebone,06/24/2000,200.7,21.6
Kauai,Bluebone,06/24/2000,200.4,21.6
Kauai,Bluebone,06/24/2000,200,22
Kauai,Bluebone,06/24/2000,200.1,21.9
Kauai,Bluebone,06/24/2000,200.4,21.8
Kauai,Bluebone,06/24/2000,200.6,21.6
Kauai,Bluebone,06/24/2000,200.3,21.6
Kauai,Bluebone,06/24/2000,200.7,21.9
Kauai,Bluebone,06/24/2000,200.3,21.7
Kauai,Bluebone,06/24/2000,200.7,22
Kauai,Bluebone,06/24/2000,200.5,21.8
Kauai,Bluebone,06/24/2000,200,21.9
Kauai,Bluebone,06/24/2000,200.6,21.7
Kauai,Bluebone,06/24/2000,200.8,21.8
Kauai,Bluebone,06/24/2000,200.8,21.6
Kauai,Bluebone,06/24/2000,200.2,21.9
Kauai,Bluebone,06/24/2000,201,21.9
Kauai,Bluebone,06/24/2000,200.8,21.7
Kauai,Bluebone,06/24/2000,200.4,21.7
Kauai,Bluebone,06/24/2000,200,21.6
Kauai,Bluebone,06/24/2000,200.9,21.8
Kauai,Bluebone,06/24/2000,200.2,21.7
Kauai,Bluebone,06/24/2000,200.7,21.7
Kauai,Bluebone,06/24/2000,201,21.8
Kauai,Bluebone,06/24/2000,201,21.6
Kauai,Bluebone,06/24/2000,200.3,21.9
Kauai,Bluebone,06/24/2000,200.3,22
Kauai,Bluebone,06/24/2000,200.6,21.9
Kauai,Knifejaw,12/16/2001,200.1,21.6
Kauai,Knifejaw,12/16/2001,200.1,21.8
Kauai,Knifejaw,12/16/2001,200.9,21.9
Kauai,Knifejaw,12/16/2001,200.2,21.8
Kauai,Knifejaw,12/16/2001,200.9,21.6
Kauai,Knifejaw,12/16/2001,200.8,22
Kauai,Knifejaw,12/16/2001,200.8,21.9
Kauai,Knifejaw,12/16/2001,200.1,22
Kauai,Knifejaw,12/16/2001,200.2,22
Kauai,Knifejaw,12/16/2001,200.5,21.6
Kauai,Knifejaw,12/16/2001,200.6,21.8
Kauai,Knifejaw,12/16/2001,200.9,21.7
Kauai,Knifejaw,12/16/2001,201,22
Kauai,Knifejaw,12/16/2001,201,21.7
Kauai,Knifejaw,12/16/2001,200,21.8
Kauai,Knifejaw,12/16/2001,200,21.7
Kauai,Knifejaw,12/16/2001,200.5,21.7
Kauai,Knifejaw,12/16/2001,200.1,21.7
Kauai,Knifejaw,12/16/2001,200.7,21.8
Kauai,Knifejaw,12/16/2001,200.4,21.9
Kauai,Knifejaw,12/16/2001,200.2,21.6
Kauai,Knifejaw,12/16/2001,200.9,22
Kauai,Knifejaw,12/16/2001,200.5,21.9
Kauai,Knifejaw,12/16/2001,200.3,21.8
Kauai,Knifejaw,12/16/2001,200.7,21.6
Kauai,Knifejaw,12/16/2001,200.4,21.6
Kauai,Knifejaw,12/16/2001,200,22
Kauai,Knifejaw,12/16/2001,200.1,21.9
Kauai,Knifejaw,12/16/2001,200.4,21.8
Kauai,Knifejaw,12/16/2001,200.6,21.6
Kauai,Knifejaw,12/16/2001,200.3,21.6
Kauai,Knifejaw,12/16/2001,200.7,21.9
Kauai,Knifejaw,12/16/2001,200.3,21.7
Kauai,Knifejaw,12/16/2001,200.7,22
Kauai,Knifejaw,12/16/2001,200.5,21.8
Kauai,Knifejaw,12/16/2001,200,21.9
Kauai,Knifejaw,12/16/2001,200.6,21.7
Kauai,Knifejaw,12/16/2001,200.8,21.8
Kauai,Knifejaw,12/16/2001,200.8,21.6
Kauai,Knifejaw,12/16/2001,200.2,21.9
Kauai,Knifejaw,12/16/2001,201,21.9
Kauai,Knifejaw,12/16/2001,200.8,21.7
Kauai,Knifejaw,12/16/2001,200.4,21.7
Kauai,Knifejaw,12/16/2001,200,21.6
Kauai,Knifejaw,12/16/2001,200.9,21.8
Kauai,Knifejaw,12/16/2001,200.2,21.7
Kauai,Knifejaw,12/16/2001,200.7,21.7
Kauai,Knifejaw,12/16/2001,201,21.8
Kauai,Knifejaw,12/16/2001,201,21.6
Kauai,Knifejaw,12/16/2001,200.3,21.9
Kauai,Knifejaw,12/16/2001,200.3,22
Kauai,Knifejaw,12/16/2001,200.6,21.9
Kauai,Mako shark,10/16/2001,200.5,21.8
Kauai,Mako shark,10/16/2001,201,21.7
Kauai,Mako shark,10/16/2001,200.7,21.9
Kauai,Mako shark,10/16/2001,200.8,21.8
Kauai,Mako shark,10/16/2001,200.6,21.7
Kauai,Mako shark,10/16/2001,200.8,21.7
Kauai,Mako shark,10/16/2001,200.9,21.9
Kauai,Mako shark,10/16/2001,200.9,21.8
Kauai,Mako shark,10/16/2001,200.8,22
Kauai,Mako shark,10/16/2001,200.7,21.6
Kauai,Mako shark,10/16/2001,200.7,21.8
Kauai,Mako shark,10/16/2001,201,22
Kauai,Mako shark,10/16/2001,200.7,21.7
Kauai,Mako shark,10/16/2001,200.5,21.7
Kauai,Mako shark,10/16/2001,200.9,21.7
Kauai,Mako shark,10/16/2001,200.5,21.6
Kauai,Mako shark,10/16/2001,200.7,22
Kauai,Mako shark,10/16/2001,200.6,21.9
Kauai,Mako shark,10/16/2001,200.5,21.9
Kauai,Mako shark,10/16/2001,200.8,21.9
Kauai,Mako shark,10/16/2001,200.6,21.8
Kauai,Mako shark,10/16/2001,200.8,21.6
Kauai,Mako shark,10/16/2001,200.9,22
Kauai,Mako shark,10/16/2001,201,21.9
Kauai,Mako shark,10/16/2001,201,21.8
Kauai,Mako shark,10/16/2001,200.6,21.6
Kauai,Mako shark,10/16/2001,200.9,21.6
Kauai,Mako shark,10/16/2001,201,21.6
Kauai,Kagami ulua,08/01/2009,200,22.2
Kauai,Kagami ulua,08/01/2009,200.2,22.1
Kauai,Kagami ulua,08/01/2009,200.1,21.8
Kauai,Kagami ulua,08/01/2009,200.2,22.3
Kauai,Kagami ulua,08/01/2009,200,21.9
Kauai,Kagami ulua,08/01/2009,200,21.8
Kauai,Kagami ulua,08/01/2009,200.4,21.9
Kauai,Kagami ulua,08/01/2009,200.4,22.3
Kauai,Kagami ulua,08/01/2009,200.3,22.2
Kauai,Kagami ulua,08/01/2009,200.1,21.7
Kauai,Kagami ulua,08/01/2009,200.2,22.2
Kauai,Kagami ulua,08/01/2009,200.4,21.8
Kauai,Kagami ulua,08/01/2009,200.1,22.3
Kauai,Kagami ulua,08/01/2009,200,21.7
Kauai,Kagami ulua,08/01/2009,200.3,21.9
Kauai,Kagami ulua,08/01/2009,200,22
Kauai,Kagami ulua,08/01/2009,200.3,22.3
Kauai,Kagami ulua,08/01/2009,200.3,21.8
Kauai,Kagami ulua,08/01/2009,200.4,22.2
Kauai,Kagami ulua,08/01/2009,200.3,22.5
Kauai,Kagami ulua,08/01/2009,200.1,21.9
Kauai,Kagami ulua,08/01/2009,200.2,21.7
Kauai,Kagami ulua,08/01/2009,200.4,21.6
Kauai,Kagami ulua,08/01/2009,200.4,22.4
Kauai,Kagami ulua,08/01/2009,200.3,22.4
Kauai,Kagami ulua,08/01/2009,200.2,21.6
Kauai,Kagami ulua,08/01/2009,200.1,22.1
Kauai,Kagami ulua,08/01/2009,200.2,22
Kauai,Kagami ulua,08/01/2009,200.2,21.9
Kauai,Kagami ulua,08/01/2009,200.1,22.5
Kauai,Kagami ulua,08/01/2009,200.2,22.5
Kauai,Kagami ulua,08/01/2009,200.3,21.6
Kauai,Kagami ulua,08/01/2009,200,22.3
Kauai,Kagami ulua,08/01/2009,200.2,21.8
Kauai,Kagami ulua,08/01/2009,200.1,22
Kauai,Kagami ulua,08/01/2009,200.1,22.2
Kauai,Kagami ulua,08/01/2009,200.4,22.5
Kauai,Kagami ulua,08/01/2009,200,21.6
Kauai,Kagami ulua,08/01/2009,200.4,21.7
Kauai,Kagami ulua,08/01/2009,200,22.4
Kauai,Kagami ulua,08/01/2009,200,22.1
Kauai,Kagami ulua,08/01/2009,200,22.5
Kauai,Kagami ulua,08/01/2009,200.1,21.6
Kauai,Kagami ulua,08/01/2009,200.3,22
Kauai,Kagami ulua,08/01/2009,200.2,22.4
Kauai,Kagami ulua,08/01/2009,200.3,21.7
Kauai,Kagami ulua,08/01/2009,200.3,22.1
Kauai,Kagami ulua,08/01/2009,200.1,22.4
Maui,Sidespot goatfish,01/14/2003,204,20.4
Maui,Sidespot goatfish,01/14/2003,204.2,21.1
Maui,Sidespot goatfish,01/14/2003,204.1,20.9
Maui,Sidespot goatfish,01/14/2003,203.9,20.5
Maui,Sidespot goatfish,01/14/2003,204.1,21.1
Maui,Sidespot goatfish,01/14/2003,204.3,21.3
Maui,Sidespot goatfish,01/14/2003,204.2,20.7
Maui,Sidespot goatfish,01/14/2003,204.1,20.4
Maui,Sidespot goatfish,01/14/2003,204.2,21
Maui,Sidespot goatfish,01/14/2003,204.1,20.8
Maui,Sidespot goatfish,01/14/2003,204.3,21
Maui,Sidespot goatfish,01/14/2003,204.2,21.3
Maui,Sidespot goatfish,01/14/2003,204.1,21
Maui,Sidespot goatfish,01/14/2003,203.7,20.4
Maui,Sidespot goatfish,01/14/2003,203.8,21.1
Maui,Sidespot goatfish,01/14/2003,204,20.5
Maui,Sidespot goatfish,01/14/2003,203.8,20.4
Maui,Sidespot goatfish,01/14/2003,204.1,20.5
Maui,Sidespot goatfish,01/14/2003,204.1,21.3
Maui,Sidespot goatfish,01/14/2003,204.1,20.7
Maui,Sidespot goatfish,01/14/2003,204.3,20.8
Maui,Sidespot goatfish,01/14/2003,204.2,20.9
Maui,Sidespot goatfish,01/14/2003,204.2,20.5
Maui,Sidespot goatfish,01/14/2003,204,20.7
Maui,Sidespot goatfish,01/14/2003,203.7,21.1
Maui,Sidespot goatfish,01/14/2003,204.2,20.4
Maui,Sidespot goatfish,01/14/2003,204.3,20.4
Maui,Sidespot goatfish,01/14/2003,204.2,20.8
Maui,Sidespot goatfish,01/14/2003,204,20.9
Maui,Sidespot goatfish,01/14/2003,204,20.8
Maui,Sidespot goatfish,01/14/2003,204.2,20.6
Maui,Sidespot goatfish,01/14/2003,203.8,20.5
Maui,Sidespot goatfish,01/14/2003,204.3,21.1
Maui,Sidespot goatfish,01/14/2003,203.7,20.5
Maui,Sidespot goatfish,01/14/2003,204,21
Maui,Sidespot goatfish,01/14/2003,204,20.6
Maui,Sidespot goatfish,01/14/2003,204.3,20.9
Maui,Sidespot goatfish,01/14/2003,203.8,21
Maui,Sidespot goatfish,01/14/2003,204,21.1
Maui,Sidespot goatfish,01/14/2003,204.3,20.5
Maui,Sidespot goatfish,01/14/2003,204.3,20.6
Maui,Sidespot goatfish,01/14/2003,203.9,21
Maui,Sidespot goatfish,01/14/2003,204,21.2
Maui,Sidespot goatfish,01/14/2003,204.2,21.2
Maui,Sidespot goatfish,01/14/2003,204.3,20.7
Maui,Sidespot goatfish,01/14/2003,204.3,21.2
Maui,Sidespot goatfish,01/14/2003,203.7,21
Maui,Sidespot goatfish,01/14/2003,203.9,20.3
Maui,Sidespot goatfish,01/14/2003,203.9,20.9
Maui,Sidespot goatfish,01/14/2003,203.9,20.6
Maui,Sidespot goatfish,01/14/2003,203.9,20.4
Maui,Sidespot goatfish,01/14/2003,204.1,21.2
Maui,Sidespot goatfish,01/14/2003,204.1,20.3
Maui,Sidespot goatfish,01/14/2003,203.7,21.2
Maui,Sidespot goatfish,01/14/2003,203.9,21.2
Maui,Sidespot goatfish,01/14/2003,204.1,20.6
Maui,Sidespot goatfish,01/14/2003,203.9,21.1
Maui,Sidespot goatfish,01/14/2003,203.8,21.2
Maui,Sidespot goatfish,01/14/2003,203.8,20.9
Maui,Sidespot goatfish,01/14/2003,203.9,21.3
Maui,Sidespot goatfish,01/14/2003,204,21.3
Maui,Sidespot goatfish,01/14/2003,204,20.3
Maui,Sidespot goatfish,01/14/2003,203.8,20.3
Maui,Sidespot goatfish,01/14/2003,204.3,20.3
Maui,Sidespot goatfish,01/14/2003,204.2,20.3
Maui,Sidespot goatfish,01/14/2003,203.8,21.3
Maui,Sidespot goatfish,01/14/2003,203.7,20.6
Maui,Sidespot goatfish,01/14/2003,203.7,21.3
Maui,Sidespot goatfish,01/14/2003,203.9,20.8
Maui,Sidespot goatfish,01/14/2003,203.8,20.6
Maui,Sidespot goatfish,01/14/2003,203.7,20.3
Maui,Stonefish,06/16/1998,204,20.4
Maui,Stonefish,06/16/1998,204.2,21.1
Maui,Stonefish,06/16/1998,204.1,20.9
Maui,Stonefish,06/16/1998,203.9,20.5
Maui,Stonefish,06/16/1998,204.1,21.1
Maui,Stonefish,06/16/1998,204.3,21.3
Maui,Stonefish,06/16/1998,204.2,20.7
Maui,Stonefish,06/16/1998,204.1,20.4
Maui,Stonefish,06/16/1998,204.2,21
Maui,Stonefish,06/16/1998,204.1,20.8
Maui,Stonefish,06/16/1998,204.3,21
Maui,Stonefish,06/16/1998,204.2,21.3
Maui,Stonefish,06/16/1998,204.1,21
Maui,Stonefish,06/16/1998,203.7,20.4
Maui,Stonefish,06/16/1998,203.8,21.1
Maui,Stonefish,06/16/1998,204,20.5
Maui,Stonefish,06/16/1998,203.8,20.4
Maui,Stonefish,06/16/1998,204.1,20.5
Maui,Stonefish,06/16/1998,204.1,21.3
Maui,Stonefish,06/16/1998,204.1,20.7
Maui,Stonefish,06/16/1998,204.3,20.8
Maui,Stonefish,06/16/1998,204.2,20.9
Maui,Stonefish,06/16/1998,204.2,20.5
Maui,Stonefish,06/16/1998,204,20.7
Maui,Stonefish,06/16/1998,203.7,21.1
Maui,Stonefish,06/16/1998,204.2,20.4
Maui,Stonefish,06/16/1998,204.3,20.4
Maui,Stonefish,06/16/1998,204.2,20.8
Maui,Stonefish,06/16/1998,204,20.9
Maui,Stonefish,06/16/1998,204,20.8
Maui,Stonefish,06/16/1998,204.2,20.6
Maui,Stonefish,06/16/1998,203.8,20.5
Maui,Stonefish,06/16/1998,204.3,21.1
Maui,Stonefish,06/16/1998,203.7,20.5
Maui,Stonefish,06/16/1998,204,21
Maui,Stonefish,06/16/1998,204,20.6
Maui,Stonefish,06/16/1998,204.3,20.9
Maui,Stonefish,06/16/1998,203.8,21
Maui,Stonefish,06/16/1998,204,21.1
Maui,Stonefish,06/16/1998,204.3,20.5
Maui,Stonefish,06/16/1998,204.3,20.6
Maui,Stonefish,06/16/1998,203.9,21
Maui,Stonefish,06/16/1998,204,21.2
Maui,Stonefish,06/16/1998,204.2,21.2
Maui,Stonefish,06/16/1998,204.3,20.7
Maui,Stonefish,06/16/1998,204.3,21.2
Maui,Stonefish,06/16/1998,203.7,21
Maui,Stonefish,06/16/1998,203.9,20.3
Maui,Stonefish,06/16/1998,203.9,20.9
Maui,Stonefish,06/16/1998,203.9,20.6
Maui,Stonefish,06/16/1998,203.9,20.4
Maui,Stonefish,06/16/1998,204.1,21.2
Maui,Stonefish,06/16/1998,204.1,20.3
Maui,Stonefish,06/16/1998,203.7,21.2
Maui,Stonefish,06/16/1998,203.9,21.2
Maui,Stonefish,06/16/1998,204.1,20.6
Maui,Stonefish,06/16/1998,203.9,21.1
Maui,Stonefish,06/16/1998,203.8,21.2
Maui,Stonefish,06/16/1998,203.8,20.9
Maui,Stonefish,06/16/1998,203.9,21.3
Maui,Stonefish,06/16/1998,204,21.3
Maui,Stonefish,06/16/1998,204,20.3
Maui,Stonefish,06/16/1998,203.8,20.3
Maui,Stonefish,06/16/1998,204.3,20.3
Maui,Stonefish,06/16/1998,204.2,20.3
Maui,Stonefish,06/16/1998,203.8,21.3
Maui,Stonefish,06/16/1998,203.7,20.6
Maui,Stonefish,06/16/1998,203.7,21.3
Maui,Stonefish,06/16/1998,203.9,20.8
Maui,Stonefish,06/16/1998,203.8,20.6
Maui,Stonefish,06/16/1998,203.7,20.3
Maui,Hammerhead Shark,07/15/1996,203.2,20.9
Maui,Hammerhead Shark,07/15/1996,203.6,21.2
Maui,Hammerhead Shark,07/15/1996,203.5,21.2
Maui,Hammerhead Shark,07/15/1996,203.5,21
Maui,Hammerhead Shark,07/15/1996,203.7,21.3
Maui,Hammerhead Shark,07/15/1996,203.6,21.3
Maui,Hammerhead Shark,07/15/1996,204,20.9
Maui,Hammerhead Shark,07/15/1996,204.2,21
Maui,Hammerhead Shark,07/15/1996,204.2,21.1
Maui,Hammerhead Shark,07/15/1996,203.7,21.2
Maui,Hammerhead Shark,07/15/1996,203.8,21.1
Maui,Hammerhead Shark,07/15/1996,203.4,20.8
Maui,Hammerhead Shark,07/15/1996,203.4,21.2
Maui,Hammerhead Shark,07/15/1996,203.2,21
Maui,Hammerhead Shark,07/15/1996,203.3,20.8
Maui,Hammerhead Shark,07/15/1996,203.7,21.1
Maui,Hammerhead Shark,07/15/1996,203.9,20.8
Maui,Hammerhead Shark,07/15/1996,204,21.2
Maui,Hammerhead Shark,07/15/1996,203.3,20.9
Maui,Hammerhead Shark,07/15/1996,204.3,20.8
Maui,Hammerhead Shark,07/15/1996,203.3,21
Maui,Hammerhead Shark,07/15/1996,204.1,21.2
Maui,Hammerhead Shark,07/15/1996,203.9,21
Maui,Hammerhead Shark,07/15/1996,203.9,20.9
Maui,Hammerhead Shark,07/15/1996,203.9,21.2
Maui,Hammerhead Shark,07/15/1996,203.3,21.1
Maui,Hammerhead Shark,07/15/1996,203.5,21.3
Maui,Hammerhead Shark,07/15/1996,203.4,21.1
Maui,Hammerhead Shark,07/15/1996,203.8,20.9
Maui,Hammerhead Shark,07/15/1996,203.9,21.1
Maui,Hammerhead Shark,07/15/1996,204,20.8
Maui,Hammerhead Shark,07/15/1996,204.3,20.9
Maui,Hammerhead Shark,07/15/1996,203.7,21
Maui,Hammerhead Shark,07/15/1996,203.8,21
Maui,Hammerhead Shark,07/15/1996,204.3,21.1
Maui,Hammerhead Shark,07/15/1996,203.8,21.2
Maui,Hammerhead Shark,07/15/1996,204,21
Maui,Hammerhead Shark,07/15/1996,204,21.1
Maui,Hammerhead Shark,07/15/1996,203.6,21.1
Maui,Hammerhead Shark,07/15/1996,204.1,21
Maui,Hammerhead Shark,07/15/1996,203.8,21.3
Maui,Hammerhead Shark,07/15/1996,203.5,20.9
Maui,Hammerhead Shark,07/15/1996,203.3,21.2
Maui,Hammerhead Shark,07/15/1996,203.6,21
Maui,Hammerhead Shark,07/15/1996,204.1,20.8
Maui,Hammerhead Shark,07/15/1996,204.2,20.9
Maui,Hammerhead Shark,07/15/1996,203.1,20.9
Maui,Hammerhead Shark,07/15/1996,203.1,21
Maui,Hammerhead Shark,07/15/1996,204.1,20.9
Maui,Hammerhead Shark,07/15/1996,203.5,21.1
Maui,Hammerhead Shark,07/15/1996,204.1,21.1
Maui,Hammerhead Shark,07/15/1996,203.2,20.8
Maui,Hammerhead Shark,07/15/1996,204.3,21.2
Maui,Hammerhead Shark,07/15/1996,203.4,21.3
Maui,Hammerhead Shark,07/15/1996,204.3,21
Maui,Hammerhead Shark,07/15/1996,204.2,21.2
Maui,Hammerhead Shark,07/15/1996,204.2,20.8
Maui,Hammerhead Shark,07/15/1996,203.6,20.9
Maui,Hammerhead Shark,07/15/1996,204.2,21.3
Maui,Hammerhead Shark,07/15/1996,203.3,21.3
Maui,Hammerhead Shark,07/15/1996,204.1,21.3
Maui,Hammerhead Shark,07/15/1996,204,21.3
Maui,Hammerhead Shark,07/15/1996,203.2,21.2
Maui,Hammerhead Shark,07/15/1996,203.1,21.1
Maui,Hammerhead Shark,07/15/1996,203.2,21.1
Maui,Hammerhead Shark,07/15/1996,203.1,21.2
Maui,Hammerhead Shark,07/15/1996,203.2,21.3
Maui,Hammerhead Shark,07/15/1996,203.9,21.3
Maui,Hammerhead Shark,07/15/1996,203.5,20.8
Maui,Hammerhead Shark,07/15/1996,203.1,21.3
Maui,Hammerhead Shark,07/15/1996,203.4,21
Maui,Hammerhead Shark,07/15/1996,204.3,21.3
Maui,Yellow spot papio,03/16/2009,203.2,20.9
Maui,Yellow spot papio,03/16/2009,203.6,21.2
Maui,Yellow spot papio,03/16/2009,203.5,21.2
Maui,Yellow spot papio,03/16/2009,203.5,21
Maui,Yellow spot papio,03/16/2009,203.7,21.3
Maui,Yellow spot papio,03/16/2009,203.6,21.3
Maui,Yellow spot papio,03/16/2009,204,20.9
Maui,Yellow spot papio,03/16/2009,204.2,21
Maui,Yellow spot papio,03/16/2009,204.2,21.1
Maui,Yellow spot papio,03/16/2009,203.7,21.2
Maui,Yellow spot papio,03/16/2009,203.8,21.1
Maui,Yellow spot papio,03/16/2009,203.4,20.8
Maui,Yellow spot papio,03/16/2009,203.4,21.2
Maui,Yellow spot papio,03/16/2009,203.2,21
Maui,Yellow spot papio,03/16/2009,203.3,20.8
Maui,Yellow spot papio,03/16/2009,203.7,21.1
Maui,Yellow spot papio,03/16/2009,203.9,20.8
Maui,Yellow spot papio,03/16/2009,204,21.2
Maui,Yellow spot papio,03/16/2009,203.3,20.9
Maui,Yellow spot papio,03/16/2009,204.3,20.8
Maui,Yellow spot papio,03/16/2009,203.3,21
Maui,Yellow spot papio,03/16/2009,204.1,21.2
Maui,Yellow spot papio,03/16/2009,203.9,21
Maui,Yellow spot papio,03/16/2009,203.9,20.9
Maui,Yellow spot papio,03/16/2009,203.9,21.2
Maui,Yellow spot papio,03/16/2009,203.3,21.1
Maui,Yellow spot papio,03/16/2009,203.5,21.3
Maui,Yellow spot papio,03/16/2009,203.4,21.1
Maui,Yellow spot papio,03/16/2009,203.8,20.9
Maui,Yellow spot papio,03/16/2009,203.9,21.1
Maui,Yellow spot papio,03/16/2009,204,20.8
Maui,Yellow spot papio,03/16/2009,204.3,20.9
Maui,Yellow spot papio,03/16/2009,203.7,21
Maui,Yellow spot papio,03/16/2009,203.8,21
Maui,Yellow spot papio,03/16/2009,204.3,21.1
Maui,Yellow spot papio,03/16/2009,203.8,21.2
Maui,Yellow spot papio,03/16/2009,204,21
Maui,Yellow spot papio,03/16/2009,204,21.1
Maui,Yellow spot papio,03/16/2009,203.6,21.1
Maui,Yellow spot papio,03/16/2009,204.1,21
Maui,Yellow spot papio,03/16/2009,203.8,21.3
Maui,Yellow spot papio,03/16/2009,203.5,20.9
Maui,Yellow spot papio,03/16/2009,203.3,21.2
Maui,Yellow spot papio,03/16/2009,203.6,21
Maui,Yellow spot papio,03/16/2009,204.1,20.8
Maui,Yellow spot papio,03/16/2009,204.2,20.9
Maui,Yellow spot papio,03/16/2009,203.1,20.9
Maui,Yellow spot papio,03/16/2009,203.1,21
Maui,Yellow spot papio,03/16/2009,204.1,20.9
Maui,Yellow spot papio,03/16/2009,203.5,21.1
Maui,Yellow spot papio,03/16/2009,204.1,21.1
Maui,Yellow spot papio,03/16/2009,203.2,20.8
Maui,Yellow spot papio,03/16/2009,204.3,21.2
Maui,Yellow spot papio,03/16/2009,203.4,21.3
Maui,Yellow spot papio,03/16/2009,204.3,21
Maui,Yellow spot papio,03/16/2009,204.2,21.2
Maui,Yellow spot papio,03/16/2009,204.2,20.8
Maui,Yellow spot papio,03/16/2009,203.6,20.9
Maui,Yellow spot papio,03/16/2009,204.2,21.3
Maui,Yellow spot papio,03/16/2009,203.3,21.3
Maui,Yellow spot papio,03/16/2009,204.1,21.3
Maui,Yellow spot papio,03/16/2009,204,21.3
Maui,Yellow spot papio,03/16/2009,203.2,21.2
Maui,Yellow spot papio,03/16/2009,203.1,21.1
Maui,Yellow spot papio,03/16/2009,203.2,21.1
Maui,Yellow spot papio,03/16/2009,203.1,21.2
Maui,Yellow spot papio,03/16/2009,203.2,21.3
Maui,Yellow spot papio,03/16/2009,203.9,21.3
Maui,Yellow spot papio,03/16/2009,203.5,20.8
Maui,Yellow spot papio,03/16/2009,203.1,21.3
Maui,Yellow spot papio,03/16/2009,203.4,21
Maui,Yellow spot papio,03/16/2009,204.3,21.3
Maui,Hagatsuo,12/16/2016,203.2,20.9
Maui,Hagatsuo,12/16/2016,203.6,21.2
Maui,Hagatsuo,12/16/2016,203.5,21.2
Maui,Hagatsuo,12/16/2016,203.5,21
Maui,Hagatsuo,12/16/2016,203.7,21.3
Maui,Hagatsuo,12/16/2016,203.6,21.3
Maui,Hagatsuo,12/16/2016,204,20.9
Maui,Hagatsuo,12/16/2016,204.2,21
Maui,Hagatsuo,12/16/2016,204.2,21.1
Maui,Hagatsuo,12/16/2016,203.7,21.2
Maui,Hagatsuo,12/16/2016,203.8,21.1
Maui,Hagatsuo,12/16/2016,203.4,20.8
Maui,Hagatsuo,12/16/2016,203.4,21.2
Maui,Hagatsuo,12/16/2016,203.2,21
Maui,Hagatsuo,12/16/2016,203.3,20.8
Maui,Hagatsuo,12/16/2016,203.7,21.1
Maui,Hagatsuo,12/16/2016,203.9,20.8
Maui,Hagatsuo,12/16/2016,204,21.2
Maui,Hagatsuo,12/16/2016,203.3,20.9
Maui,Hagatsuo,12/16/2016,204.3,20.8
Maui,Hagatsuo,12/16/2016,203.3,21
Maui,Hagatsuo,12/16/2016,204.1,21.2
Maui,Hagatsuo,12/16/2016,203.9,21
Maui,Hagatsuo,12/16/2016,203.9,20.9
Maui,Hagatsuo,12/16/2016,203.9,21.2
Maui,Hagatsuo,12/16/2016,203.3,21.1
Maui,Hagatsuo,12/16/2016,203.5,21.3
Maui,Hagatsuo,12/16/2016,203.4,21.1
Maui,Hagatsuo,12/16/2016,203.8,20.9
Maui,Hagatsuo,12/16/2016,203.9,21.1
Maui,Hagatsuo,12/16/2016,204,20.8
Maui,Hagatsuo,12/16/2016,204.3,20.9
Maui,Hagatsuo,12/16/2016,203.7,21
Maui,Hagatsuo,12/16/2016,203.8,21
Maui,Hagatsuo,12/16/2016,204.3,21.1
Maui,Hagatsuo,12/16/2016,203.8,21.2
Maui,Hagatsuo,12/16/2016,204,21
Maui,Hagatsuo,12/16/2016,204,21.1
Maui,Hagatsuo,12/16/2016,203.6,21.1
Maui,Hagatsuo,12/16/2016,204.1,21
Maui,Hagatsuo,12/16/2016,203.8,21.3
Maui,Hagatsuo,12/16/2016,203.5,20.9
Maui,Hagatsuo,12/16/2016,203.3,21.2
Maui,Hagatsuo,12/16/2016,203.6,21
Maui,Hagatsuo,12/16/2016,204.1,20.8
Maui,Hagatsuo,12/16/2016,204.2,20.9
Maui,Hagatsuo,12/16/2016,203.1,20.9
Maui,Hagatsuo,12/16/2016,203.1,21
Maui,Hagatsuo,12/16/2016,204.1,20.9
Maui,Hagatsuo,12/16/2016,203.5,21.1
Maui,Hagatsuo,12/16/2016,204.1,21.1
Maui,Hagatsuo,12/16/2016,203.2,20.8
Maui,Hagatsuo,12/16/2016,204.3,21.2
Maui,Hagatsuo,12/16/2016,203.4,21.3
Maui,Hagatsuo,12/16/2016,204.3,21
Maui,Hagatsuo,12/16/2016,204.2,21.2
Maui,Hagatsuo,12/16/2016,204.2,20.8
Maui,Hagatsuo,12/16/2016,203.6,20.9
Maui,Hagatsuo,12/16/2016,204.2,21.3
Maui,Hagatsuo,12/16/2016,203.3,21.3
Maui,Hagatsuo,12/16/2016,204.1,21.3
Maui,Hagatsuo,12/16/2016,204,21.3
Maui,Hagatsuo,12/16/2016,203.2,21.2
Maui,Hagatsuo,12/16/2016,203.1,21.1
Maui,Hagatsuo,12/16/2016,203.2,21.1
Maui,Hagatsuo,12/16/2016,203.1,21.2
Maui,Hagatsuo,12/16/2016,203.2,21.3
Maui,Hagatsuo,12/16/2016,203.9,21.3
Maui,Hagatsuo,12/16/2016,203.5,20.8
Maui,Hagatsuo,12/16/2016,203.1,21.3
Maui,Hagatsuo,12/16/2016,203.4,21
Maui,Hagatsuo,12/16/2016,204.3,21.3
Maui,Giant needlefish,04/15/1997,203.2,20.9
Maui,Giant needlefish,04/15/1997,203.6,21.2
Maui,Giant needlefish,04/15/1997,203.5,21.2
Maui,Giant needlefish,04/15/1997,203.5,21
