lon,lat,date,site,island,region,unit,Bathymetry_ETOPO_2022_v1_15s,Chlorophyll_A_ESA_OC_CCI_v6.0_Clim,Sea_Surface_Temperature_NOAA_geopolar_blended_Clim
205.0878,19.5805,8/9/2016,HAW-03186,Hawaii,MHI,Hawaii,-128.83627319335938,0.1970064491033554,298.4414978027344
205.1609,19.45655,8/9/2016,HAW-02527,Hawaii,MHI,Hawaii,-34.37469482421875,0.12952640652656555,298.4889831542969
205.1771,19.47304,8/9/2016,HAW-02539,Hawaii,MHI,Hawaii,-33.67984390258789,0.18687623739242554,298.4889831542969
205.1886,19.49633,8/9/2016,HAW-02540,Hawaii,MHI,Hawaii,-16.353044509887695,0.18687623739242554,298.4889831542969
203.9432,19.73307,8/10/2016,HAW-03326,Hawaii,MHI,Hawaii,NA,NA,299.0045471191406
203.9712,19.64897,8/10/2016,HAW-03106,Hawaii,MHI,Hawaii,-14.730419158935547,NA,298.9990539550781
204.0382,19.54732,8/10/2016,HAW-03042,Hawaii,MHI,Hawaii,NA,NA,298.99359130859375
204.0671,19.47918,8/10/2016,HAW-03095,Hawaii,MHI,Hawaii,-11.075459480285645,NA,298.99114990234375
204.0151,19.60538,8/10/2016,HAW-02766,Hawaii,MHI,Hawaii,-27.527896881103516,NA,298.99603271484375
204.03,19.58416,8/10/2016,HAW-02827,Hawaii,MHI,Hawaii,NA,NA,298.99530029296875
204.03,19.56735,8/10/2016,HAW-02824,Hawaii,MHI,Hawaii,-3.945064067840576,NA,298.99530029296875
204.0475,19.50565,8/10/2016,HAW-02795,Hawaii,MHI,Hawaii,NA,NA,298.99359130859375
203.956,19.69089,8/10/2016,HAW-02794,Hawaii,MHI,Hawaii,-54.04572677612305,NA,NA
203.9654,19.68454,8/10/2016,HAW-02834,Hawaii,MHI,Hawaii,-11.325777053833008,NA,NA
204.0144,19.61225,8/10/2016,HAW-02778,Hawaii,MHI,Hawaii,-17.830198287963867,NA,298.99603271484375
204.0518,19.49581,8/10/2016,HAW-02793,Hawaii,MHI,Hawaii,NA,NA,298.99114990234375
204.0759,19.46874,8/10/2016,HAW-02804,Hawaii,MHI,Hawaii,-5.513624668121338,NA,298.99114990234375
204.1093,19.30181,8/11/2016,HAW-02761,Hawaii,MHI,Hawaii,-12.43513298034668,0.11998718976974487,298.9847106933594
204.1079,19.2772,8/11/2016,HAW-02805,Hawaii,MHI,Hawaii,-75.02496337890625,NA,298.9862060546875
204.0925,19.18992,8/11/2016,HAW-02806,Hawaii,MHI,Hawaii,NA,NA,298.9957275390625
204.0903,19.1718,8/11/2016,HAW-02832,Hawaii,MHI,Hawaii,-9.330352783203125,NA,298.9957275390625
204.0966,19.38397,8/11/2016,HAW-03057,Hawaii,MHI,Hawaii,-1.7624399662017822,NA,298.9847717285156
204.104,19.26251,8/11/2016,HAW-03087,Hawaii,MHI,Hawaii,-125.48442840576172,NA,298.9862060546875
204.0968,19.20787,8/11/2016,HAW-03008,Hawaii,MHI,Hawaii,NA,NA,298.99078369140625
204.091,19.16825,8/11/2016,HAW-03084,Hawaii,MHI,Hawaii,-6.314444541931152,NA,298.9957275390625
204.0839,19.15241,8/11/2016,HAW-03321,Hawaii,MHI,Hawaii,-7.040454864501953,NA,298.9957275390625
204.0995,19.25384,8/11/2016,HAW-02808,Hawaii,MHI,Hawaii,-94.24637603759766,NA,298.9869384765625
204.0976,19.22707,8/11/2016,HAW-02838,Hawaii,MHI,Hawaii,-10.883255958557129,NA,298.99078369140625
204.0963,19.20731,8/11/2016,HAW-02770,Hawaii,MHI,Hawaii,NA,NA,298.99078369140625
204.0904,19.17621,8/11/2016,HAW-02787,Hawaii,MHI,Hawaii,-11.822134017944336,NA,298.9957275390625
204.0806,19.13287,8/11/2016,HAW-02786,Hawaii,MHI,Hawaii,-14.867923736572266,NA,298.99810791015625
204.1155,19.94113,8/14/2016,HAW-02763,Hawaii,MHI,Hawaii,-27.04271697998047,0.21821868419647217,298.9581604003906
204.0991,19.91066,8/14/2016,HAW-02818,Hawaii,MHI,Hawaii,-21.809818267822266,0.29312655329704285,298.96160888671875
204.1105,19.91677,8/14/2016,HAW-02844,Hawaii,MHI,Hawaii,NA,0.21821868419647217,298.9581604003906
204.0773,19.8732,8/14/2016,HAW-02797,Hawaii,MHI,Hawaii,-21.9304256439209,NA,298.9710388183594
204.038,19.85337,8/14/2016,HAW-02810,Hawaii,MHI,Hawaii,-1.7036242485046387,0.24462366104125977,298.9764099121094
204.1636,20.0091,8/14/2016,HAW-02747,Hawaii,MHI,Hawaii,-21.27800941467285,0.21933312714099884,NA
204.1687,19.99611,8/14/2016,HAW-02777,Hawaii,MHI,Hawaii,-11.894509315490723,NA,NA
204.1697,19.98356,8/14/2016,HAW-02826,Hawaii,MHI,Hawaii,-1.7881888151168823,NA,NA
204.1398,19.95739,8/14/2016,HAW-02830,Hawaii,MHI,Hawaii,-2.7134110927581787,NA,298.9434814453125
204.1198,19.93748,8/14/2016,HAW-02821,Hawaii,MHI,Hawaii,-5.363616943359375,0.21821868419647217,298.9581604003906
204.1385,19.95788,8/14/2016,HAW-03010,Hawaii,MHI,Hawaii,-2.7134110927581787,NA,298.9434814453125
204.1099,19.92627,8/14/2016,HAW-03115,Hawaii,MHI,Hawaii,-0.9400543570518494,0.21821868419647217,298.9581604003906
204.0796,19.87484,8/14/2016,HAW-03079,Hawaii,MHI,Hawaii,NA,NA,298.9710388183594
204.0067,19.8344,8/14/2016,HAW-03336,Hawaii,MHI,Hawaii,-9.982385635375977,0.24462366104125977,298.9844665527344
204.042,19.85387,8/14/2016,HAW-03317,Hawaii,MHI,Hawaii,-2.6684634685516357,NA,298.9764099121094
204.1199,20.09681,8/15/2016,HAW-02767,Hawaii,MHI,Hawaii,-26.352920532226563,NA,298.8899230957031
204.1301,20.08336,8/15/2016,HAW-02792,Hawaii,MHI,Hawaii,NA,NA,298.8899230957031
204.1266,20.09001,8/15/2016,HAW-02846,Hawaii,MHI,Hawaii,-1.2261613607406616,NA,298.8899230957031
204.1329,20.07986,8/15/2016,HAW-02711,Hawaii,MHI,Hawaii,-18.06900978088379,NA,298.8899230957031
204.1034,20.13878,8/15/2016,HAW-02773,Hawaii,MHI,Hawaii,-28.20256805419922,NA,298.7889099121094
204.1078,20.12863,8/15/2016,HAW-02802,Hawaii,MHI,Hawaii,-22.90276527404785,NA,298.7889099121094
204.1138,20.11288,8/15/2016,HAW-02771,Hawaii,MHI,Hawaii,-6.463320732116699,NA,298.7889099121094
204.155,20.05389,8/15/2016,HAW-02762,Hawaii,MHI,Hawaii,-9.372907638549805,NA,NA
204.0964,20.21626,8/15/2016,HAW-03009,Hawaii,MHI,Hawaii,NA,NA,298.74029541015625
204.1065,20.13448,8/15/2016,HAW-03077,Hawaii,MHI,Hawaii,-8.316352844238281,NA,298.7889099121094
204.1456,20.06528,8/15/2016,HAW-03075,Hawaii,MHI,Hawaii,-27.048751831054688,NA,298.8899230957031
204.1689,19.97992,8/15/2016,HAW-03085,Hawaii,MHI,Hawaii,-4.358065605163574,NA,NA
204.6085,20.069,5/4/2019,HAW-03434,Hawaii,MHI,Hawaii,-31.725370407104492,0.2198900282382965,298.45306396484375
204.5964,20.07739,5/4/2019,HAW-03451,Hawaii,MHI,Hawaii,-15.281989097595215,0.2198900282382965,298.4534606933594
204.5706,20.08813,5/4/2019,HAW-03433,Hawaii,MHI,Hawaii,-14.994331359863281,0.16383889317512512,298.4534606933594
204.5639,20.08957,5/4/2019,HAW-03445,Hawaii,MHI,Hawaii,NA,0.16383889317512512,298.4534606933594
204.7777,19.98226,5/4/2019,HAW-03356,Hawaii,MHI,Hawaii,NA,0.20717576146125793,298.433349609375
204.7305,20.01456,5/4/2019,HAW-03362,Hawaii,MHI,Hawaii,-24.940752029418945,0.18190902471542358,298.44134521484375
204.6811,20.03405,5/4/2019,HAW-03367,Hawaii,MHI,Hawaii,-29.48963165283203,0.2576278746128082,298.43865966796875
204.6277,20.05975,5/4/2019,HAW-03368,Hawaii,MHI,Hawaii,-7.312253952026367,0.1782272458076477,298.45306396484375
204.6009,20.07538,5/4/2019,HAW-03341,Hawaii,MHI,Hawaii,-53.184391021728516,0.2198900282382965,298.45306396484375
204.6919,20.03042,5/4/2019,HAW-03436,Hawaii,MHI,Hawaii,-35.3065185546875,0.2576278746128082,298.43865966796875
204.6181,20.06521,5/4/2019,HAW-03441,Hawaii,MHI,Hawaii,NA,0.2198900282382965,298.45306396484375
204.6367,20.05453,5/4/2019,HAW-03465,Hawaii,MHI,Hawaii,-2.8949503898620605,0.1782272458076477,298.45306396484375
204.7986,19.96857,5/4/2019,HAW-03364,Hawaii,MHI,Hawaii,-16.7348690032959,0.18577007949352264,298.433349609375
204.75,20.00122,5/4/2019,HAW-03354,Hawaii,MHI,Hawaii,-8.165292739868164,0.18190902471542358,298.44134521484375
204.7057,20.02265,5/4/2019,HAW-03391,Hawaii,MHI,Hawaii,NA,0.2576278746128082,298.44134521484375
204.6558,20.04738,5/4/2019,HAW-03385,Hawaii,MHI,Hawaii,-9.130704879760742,0.1782272458076477,298.43865966796875
204.6064,20.06881,5/4/2019,HAW-03374,Hawaii,MHI,Hawaii,NA,0.2198900282382965,298.45306396484375
204.1106,19.35172,7/11/2019,HAW-03739,Hawaii,MHI,Hawaii,-19.128887176513672,NA,298.98406982421875
204.1043,19.26257,7/11/2019,HAW-03767,Hawaii,MHI,Hawaii,NA,NA,298.9862060546875
204.0915,19.18879,7/11/2019,HAW-03708,Hawaii,MHI,Hawaii,-55.836116790771484,NA,298.9957275390625
204.1308,19.03025,7/11/2019,HAW-03778,Hawaii,MHI,Hawaii,-0.0575784370303154,0.18155135214328766,298.9386901855469
204.0914,19.19076,7/11/2019,HAW-04300,Hawaii,MHI,Hawaii,-55.836116790771484,NA,298.9957275390625
204.0852,19.16264,7/11/2019,HAW-04263,Hawaii,MHI,Hawaii,-16.499740600585938,NA,298.9957275390625
204.095,19.07632,7/11/2019,HAW-04277,Hawaii,MHI,Hawaii,-47.9193000793457,0.17605598270893097,298.99285888671875
204.118,19.04139,7/11/2019,HAW-04245,Hawaii,MHI,Hawaii,-2.9699392318725586,0.09472674131393433,298.9386901855469
204.1095,19.32501,7/11/2019,HAW-03396,Hawaii,MHI,Hawaii,-97.5931167602539,0.11998718976974487,298.9847106933594
204.1001,19.24286,7/11/2019,HAW-03716,Hawaii,MHI,Hawaii,NA,NA,298.9893798828125
204.0807,19.13333,7/11/2019,HAW-03743,Hawaii,MHI,Hawaii,-14.867923736572266,NA,298.99810791015625
204.0835,19.10767,7/11/2019,HAW-03417,Hawaii,MHI,Hawaii,NA,NA,298.99810791015625
204.0901,19.89144,7/12/2019,HAW-04252,Hawaii,MHI,Hawaii,-16.394216537475586,0.29312655329704285,298.9710388183594
204.0938,19.90434,7/12/2019,HAW-04272,Hawaii,MHI,Hawaii,-19.00652313232422,0.29312655329704285,298.96160888671875
204.1068,19.92087,7/12/2019,HAW-04257,Hawaii,MHI,Hawaii,-13.377350807189941,0.21821868419647217,298.9581604003906
204.1337,19.94928,7/12/2019,HAW-04285,Hawaii,MHI,Hawaii,NA,NA,298.9581604003906
204.0986,19.91259,7/12/2019,HAW-04253,Hawaii,MHI,Hawaii,-27.876468658447266,0.29312655329704285,298.96160888671875
204.1646,19.9862,7/12/2019,HAW-04267,Hawaii,MHI,Hawaii,-15.488641738891602,0.22750765085220337,NA
204.1622,20.04418,7/12/2019,HAW-04278,Hawaii,MHI,Hawaii,-13.733207702636719,NA,NA
204.155,20.05691,7/12/2019,HAW-04283,Hawaii,MHI,Hawaii,NA,NA,NA
204.0928,19.89396,7/12/2019,HAW-03774,Hawaii,MHI,Hawaii,-2.106471061706543,0.29312655329704285,298.9710388183594
204.1066,19.92419,7/12/2019,HAW-03732,Hawaii,MHI,Hawaii,-13.377350807189941,0.21821868419647217,298.9581604003906
204.1299,19.95025,7/12/2019,HAW-03757,Hawaii,MHI,Hawaii,-16.513397216796875,NA,298.9434814453125
204.1582,19.97742,7/12/2019,HAW-03399,Hawaii,MHI,Hawaii,-43.664066314697266,0.22750765085220337,NA
204.1682,20.02573,7/12/2019,HAW-03753,Hawaii,MHI,Hawaii,-5.169518947601318,NA,NA
204.9279,19.7494,7/13/2019,HAW-03802,Hawaii,MHI,Hawaii,-16.729816436767578,1.3991034030914307,298.4116516113281
204.9337,19.74439,7/13/2019,HAW-03829,Hawaii,MHI,Hawaii,-6.784952163696289,1.3991034030914307,298.4116516113281
204.9115,19.75514,7/13/2019,HAW-03822,Hawaii,MHI,Hawaii,-1.2216161489486694,0.7053959965705872,298.4162902832031
204.94,19.74015,7/13/2019,HAW-03850,Hawaii,MHI,Hawaii,-6.687591075897217,1.3991034030914307,298.4116516113281
204.9201,19.8414,7/13/2019,HAW-04239,Hawaii,MHI,Hawaii,-16.17268180847168,0.18636025488376617,298.42437744140625
204.9107,19.7479,7/13/2019,HAW-04237,Hawaii,MHI,Hawaii,NA,4.064182758331299,298.4116516113281
204.9334,19.74576,7/13/2019,HAW-04221,Hawaii,MHI,Hawaii,-6.784952163696289,1.3991034030914307,298.4116516113281
204.9319,19.73174,7/13/2019,HAW-04247,Hawaii,MHI,Hawaii,-5.08347225189209,1.3991034030914307,298.4116516113281
204.8993,19.87079,7/13/2019,HAW-03796,Hawaii,MHI,Hawaii,NA,0.24758586287498474,298.4251403808594
204.9186,19.85332,7/13/2019,HAW-03817,Hawaii,MHI,Hawaii,-23.980480194091797,0.18636025488376617,298.4327087402344
204.9158,19.80359,7/13/2019,HAW-03798,Hawaii,MHI,Hawaii,-10.16186237335205,0.21274273097515106,298.42437744140625
205.0113,19.71435,7/13/2019,HAW-03835,Hawaii,MHI,Hawaii,-7.7579803466796875,0.17856676876544952,298.43353271484375
205.0188,19.64773,7/13/2019,HAW-03854,Hawaii,MHI,Hawaii,-1.5811058282852173,0.23780131340026855,298.42718505859375
205.1809,19.53255,7/14/2019,HAW-04220,Hawaii,MHI,Hawaii,-6.354460716247559,0.2295922040939331,298.4822082519531
205.1397,19.54917,7/14/2019,HAW-04227,Hawaii,MHI,Hawaii,-4.846453666687012,0.16575987637043,298.46551513671875
205.0924,19.57356,7/14/2019,HAW-04249,Hawaii,MHI,Hawaii,-24.01467514038086,0.1970064491033554,298.4414978027344
205.1563,19.54249,7/14/2019,HAW-03818,Hawaii,MHI,Hawaii,-35.33914566040039,0.16575987637043,298.4822082519531
205.1341,19.54988,7/14/2019,HAW-03799,Hawaii,MHI,Hawaii,NA,0.16575987637043,298.46551513671875
205.1147,19.5591,7/14/2019,HAW-03846,Hawaii,MHI,Hawaii,-24.93619155883789,0.1970064491033554,298.4606628417969
205.1958,19.51626,7/14/2019,HAW-04232,Hawaii,MHI,Hawaii,-14.949203491210938,0.2295922040939331,298.4822082519531
205.1567,19.54227,7/14/2019,HAW-04224,Hawaii,MHI,Hawaii,-35.33914566040039,0.16575987637043,298.4822082519531
205.1288,19.55366,7/14/2019,HAW-04231,Hawaii,MHI,Hawaii,NA,0.16575987637043,298.4606628417969
205.0797,19.58264,7/14/2019,HAW-04208,Hawaii,MHI,Hawaii,-1.5199065208435059,NA,298.4414978027344
205.1653,19.45816,7/14/2019,HAW-03814,Hawaii,MHI,Hawaii,-124.50199890136719,0.12952640652656555,298.4889831542969
205.192,19.50603,7/14/2019,HAW-03804,Hawaii,MHI,Hawaii,-52.82160186767578,0.2295922040939331,298.4822082519531
205.1684,19.53481,7/14/2019,HAW-03843,Hawaii,MHI,Hawaii,-11.944596290588379,0.2295922040939331,298.4822082519531
205.1057,19.56728,7/14/2019,HAW-03820,Hawaii,MHI,Hawaii,-92.283782958984375,0.1970064491033554,298.4606628417969
205.1784,19.5338,7/14/2019,HAW-03800,Hawaii,MHI,Hawaii,-29.52544403076172,0.2295922040939331,298.4822082519531
204.3221,20.18125,7/15/2019,HAW-03346,Hawaii,MHI,Hawaii,-27.137189865112305,0.21592466533184052,298.5224609375
204.2699,20.21786,7/15/2019,HAW-03371,Hawaii,MHI,Hawaii,NA,0.16818539798259735,298.5566101074219
204.2354,20.24141,7/15/2019,HAW-03387,Hawaii,MHI,Hawaii,NA,0.4119970202445984,298.5863037109375
204.2226,20.24661,7/15/2019,HAW-03363,Hawaii,MHI,Hawaii,-19.472150802612305,0.4119970202445984,298.5863037109375
204.299,20.1927,7/15/2019,HAW-04222,Hawaii,MHI,Hawaii,-16.959936141967773,0.21592466533184052,298.5437927246094
204.2861,20.19658,7/15/2019,HAW-04219,Hawaii,MHI,Hawaii,-15.775768280029297,0.5102872252464294,298.5437927246094
204.2754,20.20178,7/15/2019,HAW-04234,Hawaii,MHI,Hawaii,-9.519477844238281,0.5102872252464294,298.5566101074219
204.2166,20.24604,7/15/2019,HAW-04203,Hawaii,MHI,Hawaii,-5.717017650604248,0.4119970202445984,298.5863037109375
204.3516,20.16567,7/15/2019,HAW-03359,Hawaii,MHI,Hawaii,-16.06837272644043,0.3531597852706909,298.5059509277344
204.3069,20.18537,7/15/2019,HAW-03357,Hawaii,MHI,Hawaii,NA,0.21592466533184052,298.5224609375
204.2618,20.22848,7/15/2019,HAW-03350,Hawaii,MHI,Hawaii,-8.521500587463379,0.16818539798259735,298.5566101074219
204.1993,20.25254,7/15/2019,HAW-03366,Hawaii,MHI,Hawaii,NA,0.17766864597797394,298.6318054199219
204.1785,20.26059,7/15/2019,HAW-03375,Hawaii,MHI,Hawaii,NA,0.17766864597797394,298.6318054199219
204.0016,19.82864,7/16/2019,HAW-03771,Hawaii,MHI,Hawaii,-2.8100762367248535,NA,298.9844665527344
203.9843,19.80663,7/16/2019,HAW-03749,Hawaii,MHI,Hawaii,-8.758806228637695,NA,298.9924621582031
203.9703,19.79724,7/16/2019,HAW-03750,Hawaii,MHI,Hawaii,-16.799732208251953,NA,298.9960021972656
203.9518,19.7884,7/16/2019,HAW-03734,Hawaii,MHI,Hawaii,-12.125175476074219,NA,298.9960021972656
204.0272,19.85016,7/16/2019,HAW-04254,Hawaii,MHI,Hawaii,-31.431175231933594,0.24462366104125977,298.9764099121094
203.9987,19.82821,7/16/2019,HAW-04240,Hawaii,MHI,Hawaii,-23.796363830566406,NA,298.9924621582031
203.9788,19.79808,7/16/2019,HAW-04241,Hawaii,MHI,Hawaii,-6.218206882476807,NA,298.9960021972656
203.9579,19.78536,7/16/2019,HAW-04260,Hawaii,MHI,Hawaii,-6.24144983291626,NA,298.9960021972656
204.0402,19.85349,7/16/2019,HAW-03748,Hawaii,MHI,Hawaii,-1.7036242485046387,0.24462366104125977,298.9764099121094
204.0145,19.83883,7/16/2019,HAW-03705,Hawaii,MHI,Hawaii,-21.299312591552734,0.24462366104125977,298.9844665527344
203.9503,19.77765,7/16/2019,HAW-03756,Hawaii,MHI,Hawaii,-5.921178817749023,NA,298.9960021972656
203.9483,19.76384,7/16/2019,HAW-03746,Hawaii,MHI,Hawaii,-17.083717346191406,NA,299.0022888183594
203.9453,19.74114,7/16/2019,HAW-03768,Hawaii,MHI,Hawaii,-36.712345123291016,NA,299.0045471191406
203.9659,19.67338,7/17/2019,HAW-04304,Hawaii,MHI,Hawaii,-61.40846252441406,NA,NA
204.0168,19.60751,7/17/2019,HAW-04243,Hawaii,MHI,Hawaii,-11.673966407775879,NA,298.99603271484375
204.0281,19.59316,7/17/2019,HAW-04287,Hawaii,MHI,Hawaii,-3.8648221492767334,NA,298.99530029296875
204.0303,19.57936,7/17/2019,HAW-04280,Hawaii,MHI,Hawaii,-3.5759878158569336,NA,298.99530029296875
203.9864,19.64188,7/17/2019,HAW-04296,Hawaii,MHI,Hawaii,-12.59990119934082,NA,298.9990539550781
204.0296,19.56698,7/17/2019,HAW-04268,Hawaii,MHI,Hawaii,-3.945064067840576,NA,298.99530029296875
204.0326,19.56103,7/17/2019,HAW-04294,Hawaii,MHI,Hawaii,-21.81226921081543,NA,298.99530029296875
204.034,19.55125,7/17/2019,HAW-04264,Hawaii,MHI,Hawaii,-0.4591996967792511,NA,298.99530029296875
203.9641,19.67757,7/17/2019,HAW-03751,Hawaii,MHI,Hawaii,-21.740081787109375,NA,NA
204.0036,19.63297,7/17/2019,HAW-03745,Hawaii,MHI,Hawaii,-26.536224365234375,NA,298.99603271484375
204.0149,19.60825,7/17/2019,HAW-03413,Hawaii,MHI,Hawaii,-27.527896881103516,NA,298.99603271484375
204.0269,19.58591,7/17/2019,HAW-03735,Hawaii,MHI,Hawaii,-16.720041275024414,NA,298.99530029296875
204.0307,19.56587,7/17/2019,HAW-03725,Hawaii,MHI,Hawaii,-5.3340277671813965,NA,298.99530029296875
204.0857,19.42221,7/19/2019,HAW-03730,Hawaii,MHI,Hawaii,-27.281558990478516,NA,298.9869689941406
204.0505,19.48484,7/19/2019,HAW-03721,Hawaii,MHI,Hawaii,NA,NA,298.99114990234375
204.0491,19.49853,7/19/2019,HAW-03720,Hawaii,MHI,Hawaii,-27.753944396972656,NA,298.9908752441406
204.0434,19.51139,7/19/2019,HAW-03783,Hawaii,MHI,Hawaii,-6.584353446960449,NA,298.99359130859375
204.0412,19.54276,7/19/2019,HAW-03777,Hawaii,MHI,Hawaii,-15.480307579040527,NA,298.99359130859375
204.0998,19.20974,7/19/2019,HAW-03759,Hawaii,MHI,Hawaii,-63.95268249511719,NA,298.99078369140625
204.1051,19.36521,7/19/2019,HAW-03401,Hawaii,MHI,Hawaii,-24.35914421081543,NA,298.98406982421875
204.0951,19.38735,7/19/2019,HAW-03718,Hawaii,MHI,Hawaii,-49.05607986450195,NA,298.9847717285156
204.0891,19.4019,7/19/2019,HAW-03727,Hawaii,MHI,Hawaii,-12.929571151733398,NA,298.9869689941406
204.0409,19.53849,7/19/2019,HAW-03717,Hawaii,MHI,Hawaii,-16.108747482299805,0.1504553109407425,298.99359130859375
204.1121,19.34035,7/19/2019,HAW-04259,Hawaii,MHI,Hawaii,-126.12637329101563,NA,298.9847106933594
204.0911,19.39182,7/19/2019,HAW-04292,Hawaii,MHI,Hawaii,-28.293237686157227,NA,298.9847717285156
204.0781,19.45127,7/19/2019,HAW-04299,Hawaii,MHI,Hawaii,-18.19132423400879,0.14748278260231018,298.99114990234375
